client_id,age_bracket,job,marital,education,has_housing_loan,has_personal_loan,prev_call_duration,days_since_last_call,num_contacts_prev,poutcome,contact_date,cpi,subs_deposit
25294,25-40,pink-collar,married,senior_secondary,yes,no,225,999,0,nonexistent,02/07/18,93.918,0
34147,25-40,technician,married,senior_secondary,no,no,91,999,1,failure,06/11/18,93.2,0
18029,41-60,other,married,secondary,no,no,83,999,0,nonexistent,01/06/18,94.465,0
33753,41-60,pink-collar,married,secondary,yes,no,301,999,0,nonexistent,05/11/18,93.2,0
36980,25-40,pink-collar,married,secondary,yes,no,150,999,0,nonexistent,02/11/18,93.2,0
6387,41-60,blue-collar,married,secondary,yes,no,97,999,0,nonexistent,02/05/18,93.994,0
33781,25-40,self-employed,single,bachelors,yes,no,69,999,1,failure,05/11/18,92.649,0
21225,25-40,white-collar,married,senior_secondary,yes,no,202,999,0,nonexistent,04/07/18,93.918,0
1555,41-60,self-employed,married,senior_secondary,yes,no,108,999,0,nonexistent,07/05/18,92.893,0
23704,18-24,pink-collar,single,senior_secondary,yes,no,355,11,2,success,05/07/18,94.215,1
4159,41-60,white-collar,married,masters,yes,no,709,999,0,nonexistent,01/05/18,93.994,1
25592,25-40,blue-collar,single,secondary,yes,no,369,999,0,nonexistent,02/07/18,93.918,0
6680,25-40,pink-collar,married,senior_secondary,no,no,110,999,0,nonexistent,02/05/18,93.994,0
27296,25-40,technician,married,bachelors,yes,no,137400,999,0,nonexistent,06/08/18,93.444,1
27265,41-60,white-collar,married,bachelors,no,yes,168,999,0,nonexistent,06/08/18,93.444,0
35291,41-60,blue-collar,divorced,secondary,yes,no,1265,999,0,nonexistent,07/11/18,93.2,1
2565,25-40,white-collar,married,bachelors,unknown,unknown,612,999,0,nonexistent,07/05/18,92.893,1
39230,41-60,blue-collar,married,unknown,yes,no,303,999,0,nonexistent,06/04/18,93.075,0
24984,25-40,white-collar,single,senior_secondary,no,no,270,999,0,nonexistent,02/07/18,93.918,0
29820,41-60,technician,married,masters,yes,no,27,999,0,nonexistent,01/08/18,93.444,0
33873,25-40,white-collar,married,bachelors,no,no,75,999,0,nonexistent,05/11/18,92.649,0
13766,60+,other,single,bachelors,yes,yes,589,999,0,nonexistent,04/05/18,93.876,0
17363,41-60,blue-collar,married,secondary,no,no,146,999,0,nonexistent,07/06/18,94.465,0
14987,25-40,technician,married,bachelors,yes,no,713,999,0,nonexistent,04/06/18,94.055,1
37626,25-40,technician,single,bachelors,yes,no,325,999,0,nonexistent,06/03/18,92.843,0
7223,25-40,pink-collar,married,masters,yes,no,160,999,0,nonexistent,02/05/18,92.893,0
36514,41-60,pink-collar,married,senior_secondary,yes,no,254,999,0,nonexistent,02/11/18,93.2,0
29729,41-60,technician,married,masters,yes,no,300,999,0,nonexistent,01/08/18,93.444,0
12592,41-60,white-collar,divorced,masters,no,yes,132,999,1,failure,04/05/18,92.893,0
27665,25-40,white-collar,married,bachelors,no,no,1227,999,0,nonexistent,07/08/18,93.444,1
14788,25-40,white-collar,married,senior_secondary,yes,no,263,999,0,nonexistent,04/06/18,92.963,1
11731,25-40,white-collar,married,senior_secondary,no,yes,3,999,0,nonexistent,04/05/18,93.994,0
12001,25-40,technician,married,masters,yes,no,83,999,0,nonexistent,04/05/18,93.994,0
30552,41-60,technician,married,masters,no,no,478,999,0,nonexistent,02/08/18,93.444,0
22612,25-40,white-collar,single,bachelors,yes,no,109,999,0,nonexistent,05/07/18,93.918,0
29214,25-40,white-collar,unknown,bachelors,yes,no,529,999,0,nonexistent,01/08/18,93.444,1
1294,25-40,self-employed,married,secondary,no,no,166,999,0,nonexistent,07/05/18,93.994,0
14983,18-24,other,single,senior_secondary,yes,no,270,999,0,nonexistent,04/06/18,94.055,1
40745,41-60,other,married,secondary,no,no,394,999,0,nonexistent,05/09/18,92.379,1
36557,25-40,self-employed,married,bachelors,yes,yes,729,999,0,nonexistent,02/11/18,93.2,1
2244,25-40,technician,married,bachelors,yes,no,182,999,0,nonexistent,07/05/18,92.893,0
16857,25-40,pink-collar,married,senior_secondary,no,no,157,999,0,nonexistent,06/06/18,92.963,0
3909,41-60,pink-collar,married,bachelors,yes,no,336,999,0,nonexistent,01/05/18,93.994,0
37916,25-40,white-collar,single,senior_secondary,yes,no,515,999,0,nonexistent,02/03/18,92.843,1
18897,41-60,blue-collar,married,secondary,no,no,924,999,0,nonexistent,01/06/18,94.465,1
32724,25-40,blue-collar,married,secondary,yes,no,154,999,0,nonexistent,02/10/18,93.798,1
5271,25-40,blue-collar,married,secondary,yes,no,264,999,0,nonexistent,01/05/18,92.893,0
28843,41-60,other,married,masters,yes,no,397,999,0,nonexistent,01/08/18,93.444,1
12757,41-60,blue-collar,married,secondary,no,no,577,999,0,nonexistent,04/05/18,92.893,0
3029,25-40,pink-collar,married,senior_secondary,yes,no,128,999,0,nonexistent,01/05/18,93.994,0
21116,41-60,blue-collar,single,secondary,yes,no,142,999,0,nonexistent,04/07/18,93.918,0
37959,25-40,technician,single,senior_secondary,yes,no,292,999,0,nonexistent,02/03/18,93.369,1
21524,41-60,white-collar,divorced,senior_secondary,no,yes,361,999,0,nonexistent,04/07/18,93.918,0
23432,25-40,white-collar,single,masters,yes,no,134,999,0,nonexistent,05/07/18,93.918,0
28296,25-40,technician,divorced,bachelors,no,no,207,999,0,nonexistent,07/08/18,93.444,0
1514,25-40,white-collar,married,bachelors,yes,yes,742,999,0,nonexistent,07/05/18,92.893,1
12649,25-40,white-collar,married,bachelors,yes,no,53,999,0,nonexistent,04/05/18,92.893,0
39724,41-60,pink-collar,married,secondary,yes,no,158,999,0,nonexistent,02/04/18,93.075,1
13811,25-40,white-collar,married,bachelors,no,no,493,999,0,nonexistent,04/06/18,94.465,0
15602,25-40,white-collar,married,bachelors,no,yes,277,999,0,nonexistent,05/06/18,94.465,0
10164,25-40,white-collar,married,bachelors,no,no,272,999,0,nonexistent,03/05/18,92.893,0
28622,41-60,white-collar,married,senior_secondary,yes,yes,167,10,4,failure,07/08/18,92.201,1
41045,60+,white-collar,married,bachelors,no,no,105,999,0,nonexistent,07/09/18,92.379,0
36938,25-40,white-collar,married,bachelors,no,yes,408,999,0,nonexistent,02/11/18,93.2,0
5682,41-60,other,married,masters,no,no,912,999,0,nonexistent,02/05/18,93.994,0
13724,25-40,other,single,senior_secondary,no,no,300,999,0,nonexistent,04/05/18,93.876,1
32044,41-60,technician,divorced,masters,yes,yes,83,999,0,nonexistent,03/08/18,93.444,0
33632,41-60,other,divorced,masters,yes,no,231,999,0,nonexistent,05/11/18,93.2,0
6892,25-40,other,single,senior_secondary,no,no,694,999,0,nonexistent,02/05/18,93.994,1
5479,25-40,blue-collar,single,secondary,yes,no,198,999,0,nonexistent,02/05/18,93.994,0
16881,25-40,pink-collar,single,senior_secondary,yes,yes,431,999,2,failure,06/06/18,92.963,1
9392,25-40,pink-collar,divorced,secondary,yes,no,49,999,0,nonexistent,03/05/18,93.994,0
40591,25-40,white-collar,single,bachelors,no,no,113,999,1,failure,03/04/18,93.749,0
18994,41-60,white-collar,single,bachelors,no,no,159,999,0,nonexistent,01/06/18,92.963,1
11683,25-40,blue-collar,married,secondary,no,yes,1064,999,0,nonexistent,04/05/18,93.994,1
27445,60+,other,married,secondary,no,no,341,13,1,success,06/08/18,94.027,1
38318,25-40,technician,single,masters,no,no,444,999,0,nonexistent,05/04/18,93.075,0
17328,25-40,entrepreneur,married,senior_secondary,yes,no,305,999,0,nonexistent,07/06/18,94.465,0
10825,25-40,other,single,bachelors,no,yes,647,999,0,nonexistent,03/05/18,92.893,1
13175,18-24,blue-collar,single,secondary,no,no,7,999,1,failure,04/05/18,92.893,0
29465,25-40,technician,married,bachelors,no,yes,62,999,0,nonexistent,01/08/18,93.444,0
37865,25-40,white-collar,married,bachelors,yes,no,117,3,1,success,01/03/18,93.369,0
20265,41-60,other,divorced,secondary,yes,no,600,999,0,nonexistent,03/07/18,93.918,1
2286,41-60,blue-collar,divorced,secondary,yes,no,119,999,0,nonexistent,07/05/18,92.893,0
26732,41-60,other,married,masters,no,yes,85,999,0,nonexistent,06/08/18,93.444,0
38946,25-40,white-collar,single,bachelors,yes,yes,874,999,0,nonexistent,05/04/18,93.075,1
34778,25-40,technician,single,senior_secondary,yes,yes,819,999,0,nonexistent,07/11/18,93.2,1
34736,41-60,white-collar,married,masters,no,no,186800,10,1,success,06/11/18,947.67,1
4280,41-60,white-collar,married,secondary,no,no,97,999,0,nonexistent,01/05/18,93.994,0
39015,41-60,pink-collar,single,masters,no,yes,335,999,0,nonexistent,05/04/18,93.749,1
12439,25-40,blue-collar,married,unknown,yes,no,219,999,0,nonexistent,04/05/18,93.994,0
34289,25-40,white-collar,single,senior_secondary,yes,no,133,999,0,nonexistent,06/11/18,93.2,0
38799,25-40,technician,married,masters,no,no,337,5,1,success,05/04/18,93.075,1
12826,25-40,blue-collar,single,secondary,yes,yes,191,999,1,failure,04/05/18,92.893,0
9882,25-40,technician,single,masters,yes,no,49,999,0,nonexistent,03/05/18,92.893,0
2482,25-40,technician,single,masters,no,no,687,999,1,failure,07/05/18,92.893,0
15795,41-60,technician,married,masters,unknown,unknown,318,4,3,success,05/06/18,92.963,1
27127,41-60,blue-collar,married,secondary,yes,no,157,999,0,nonexistent,06/08/18,93.444,0
32501,18-24,other,single,senior_secondary,yes,no,149,999,0,nonexistent,05/10/18,92.431,1
2058,41-60,technician,married,masters,no,no,72,999,0,nonexistent,07/05/18,92.893,0
3963,25-40,white-collar,married,senior_secondary,yes,yes,275,999,0,nonexistent,01/05/18,93.994,0
17391,41-60,blue-collar,married,secondary,yes,no,237,999,0,nonexistent,07/06/18,94.465,0
32712,41-60,white-collar,married,bachelors,no,no,85,999,0,nonexistent,02/10/18,93.798,1
32683,41-60,white-collar,married,bachelors,yes,no,252,999,0,nonexistent,01/10/18,946.01,1
38400,25-40,other,married,senior_secondary,yes,no,98,999,0,nonexistent,05/04/18,93.075,0
38883,25-40,white-collar,married,bachelors,yes,no,483,0,1,success,05/04/18,93.075,1
23739,25-40,white-collar,single,bachelors,no,no,43,999,0,nonexistent,06/07/18,93.918,0
30453,41-60,white-collar,married,senior_secondary,no,no,168,999,0,nonexistent,02/08/18,93.444,0
27160,25-40,white-collar,married,bachelors,no,no,23,999,0,nonexistent,06/08/18,93.444,0
31945,25-40,technician,married,masters,yes,no,270,999,0,nonexistent,03/08/18,93.444,0
22243,25-40,pink-collar,married,senior_secondary,no,no,174,999,0,nonexistent,05/07/18,93.918,0
30593,41-60,white-collar,married,bachelors,yes,yes,444,999,0,nonexistent,02/08/18,93.444,0
34726,41-60,white-collar,married,unknown,no,no,333,999,0,nonexistent,06/11/18,947.67,0
9880,41-60,white-collar,married,bachelors,yes,no,93,999,0,nonexistent,03/05/18,92.893,0
7482,25-40,pink-collar,single,senior_secondary,yes,no,124,999,1,failure,02/05/18,92.893,0
24099,41-60,white-collar,single,bachelors,no,no,142,999,0,nonexistent,06/07/18,93.918,0
32973,41-60,technician,married,bachelors,yes,no,6,999,1,failure,03/10/18,946.01,0
36486,25-40,white-collar,single,bachelors,yes,no,260,999,0,nonexistent,01/11/18,947.67,1
2434,25-40,entrepreneur,single,bachelors,no,no,637,999,1,failure,07/05/18,92.893,1
15003,25-40,other,married,bachelors,yes,no,614,3,2,success,04/06/18,94.055,1
32312,41-60,blue-collar,divorced,secondary,no,no,186,999,0,nonexistent,03/08/18,92.201,1
38394,25-40,self-employed,single,bachelors,no,no,245,999,0,nonexistent,05/04/18,93.075,1
1413,25-40,other,single,bachelors,yes,no,251,999,0,nonexistent,07/05/18,92.893,1
14302,25-40,pink-collar,married,secondary,yes,no,274,999,0,nonexistent,04/06/18,94.465,0
38046,25-40,technician,single,secondary,yes,no,88,999,0,nonexistent,04/04/18,93.075,0
1186,25-40,white-collar,single,senior_secondary,no,no,114,999,0,nonexistent,07/05/18,93.994,0
12770,25-40,pink-collar,single,secondary,yes,no,501,999,0,nonexistent,04/05/18,92.893,1
17995,25-40,blue-collar,married,secondary,yes,no,50,999,0,nonexistent,01/06/18,94.465,0
6990,41-60,blue-collar,married,secondary,no,no,79,999,0,nonexistent,02/05/18,93.994,0
5417,25-40,technician,single,senior_secondary,no,yes,185,999,0,nonexistent,01/05/18,92.893,1
37827,25-40,other,single,senior_secondary,no,no,200,999,0,nonexistent,01/03/18,92.843,1
35463,41-60,pink-collar,married,senior_secondary,no,no,303,999,0,nonexistent,07/11/18,93.2,0
24448,41-60,blue-collar,single,secondary,yes,no,112,999,0,nonexistent,06/07/18,93.918,0
33089,25-40,white-collar,married,senior_secondary,no,no,142,999,0,nonexistent,04/10/18,92.431,1
10200,41-60,pink-collar,single,unknown,yes,no,206,999,0,nonexistent,03/05/18,92.893,0
15487,25-40,white-collar,single,secondary,no,no,98,999,0,nonexistent,05/06/18,94.465,0
35196,41-60,white-collar,divorced,senior_secondary,no,no,67,999,0,nonexistent,07/11/18,93.2,0
37394,41-60,white-collar,single,senior_secondary,yes,no,705,999,0,nonexistent,07/12/18,92.713,1
17431,41-60,pink-collar,married,secondary,no,no,68,999,0,nonexistent,07/06/18,94.465,0
26611,41-60,technician,married,masters,yes,no,145,999,0,nonexistent,06/08/18,93.444,0
33597,41-60,blue-collar,married,secondary,yes,no,116,999,1,failure,05/11/18,93.2,0
39381,25-40,blue-collar,married,secondary,yes,no,157,999,0,nonexistent,06/04/18,93.075,0
14714,41-60,technician,married,senior_secondary,no,no,77,999,0,nonexistent,04/06/18,94.465,0
18135,41-60,white-collar,divorced,bachelors,yes,no,265300,999,0,nonexistent,01/06/18,94.465,1
29266,25-40,white-collar,married,bachelors,no,no,113,999,0,nonexistent,01/08/18,93.444,0
6467,25-40,other,single,secondary,yes,no,226,999,0,nonexistent,02/05/18,93.994,0
3571,41-60,technician,married,masters,no,no,181,999,0,nonexistent,01/05/18,93.994,0
29716,41-60,white-collar,married,bachelors,yes,no,1129,999,0,nonexistent,01/08/18,93.444,1
15320,25-40,white-collar,single,bachelors,no,yes,816,999,0,nonexistent,05/06/18,94.465,0
139,41-60,blue-collar,married,secondary,yes,no,461,999,0,nonexistent,07/05/18,93.994,1
40559,60+,other,married,secondary,unknown,unknown,106,999,0,nonexistent,03/04/18,93.075,1
32959,25-40,technician,married,masters,yes,no,275,999,0,nonexistent,03/10/18,946.01,1
6871,25-40,white-collar,married,secondary,yes,yes,344,999,0,nonexistent,02/05/18,93.994,0
28675,41-60,white-collar,single,bachelors,yes,no,161,999,1,failure,07/08/18,92.201,1
15375,41-60,white-collar,divorced,bachelors,no,no,143,999,0,nonexistent,05/06/18,94.465,0
5240,25-40,pink-collar,married,senior_secondary,yes,no,737,999,0,nonexistent,01/05/18,92.893,1
33629,41-60,white-collar,divorced,senior_secondary,yes,no,70,999,0,nonexistent,05/11/18,93.2,0
13971,25-40,self-employed,single,bachelors,yes,no,171,999,0,nonexistent,04/06/18,94.465,0
29117,41-60,self-employed,married,secondary,yes,no,100,999,0,nonexistent,01/08/18,93.444,0
32578,25-40,other,single,senior_secondary,no,no,554,999,0,nonexistent,05/10/18,946.01,1
37830,18-24,other,single,secondary,yes,no,325,999,0,nonexistent,01/03/18,92.843,1
32880,41-60,white-collar,married,unknown,yes,no,290,999,1,failure,03/10/18,92.431,1
28020,41-60,white-collar,married,senior_secondary,yes,no,1293,999,0,nonexistent,07/08/18,93.444,1
29218,25-40,white-collar,married,bachelors,yes,no,306,999,0,nonexistent,01/08/18,93.444,1
29839,41-60,technician,married,senior_secondary,yes,yes,290,4,1,success,01/08/18,92.201,1
33064,25-40,pink-collar,married,senior_secondary,yes,no,313,999,0,nonexistent,04/10/18,92.431,1
12533,41-60,blue-collar,single,secondary,no,no,148,999,0,nonexistent,04/05/18,93.994,0
35543,25-40,white-collar,married,bachelors,no,yes,166,3,3,success,07/11/18,92.649,1
41186,41-60,other,married,masters,yes,no,315,999,0,nonexistent,03/09/18,94.199,1
5537,41-60,entrepreneur,married,secondary,yes,yes,161,999,0,nonexistent,02/05/18,93.994,0
29908,25-40,white-collar,single,bachelors,no,no,202,999,0,nonexistent,01/08/18,92.201,0
26302,41-60,other,married,masters,yes,no,302,999,0,nonexistent,06/08/18,93.444,0
14612,41-60,pink-collar,married,masters,no,no,394,999,0,nonexistent,04/06/18,94.465,0
37789,41-60,white-collar,single,bachelors,yes,no,175,999,1,failure,07/03/18,93.369,1
30029,25-40,technician,married,senior_secondary,no,no,91,999,0,nonexistent,02/08/18,93.444,0
40185,25-40,white-collar,single,senior_secondary,no,no,121,999,0,nonexistent,02/04/18,93.075,0
28835,25-40,technician,single,masters,no,no,720,999,0,nonexistent,01/08/18,93.444,1
29983,25-40,other,single,bachelors,yes,no,651,0,3,success,01/08/18,94.027,1
32781,25-40,technician,married,masters,yes,no,59,999,1,failure,02/10/18,92.431,0
18756,41-60,other,married,senior_secondary,yes,no,1094,999,0,nonexistent,01/06/18,94.465,1
29143,25-40,white-collar,married,senior_secondary,no,yes,119,999,0,nonexistent,01/08/18,93.444,0
27868,25-40,technician,single,masters,yes,no,473,999,0,nonexistent,07/08/18,93.444,1
5865,41-60,white-collar,married,bachelors,no,yes,103,999,0,nonexistent,02/05/18,93.994,0
32725,25-40,white-collar,single,bachelors,no,no,135,999,0,nonexistent,02/10/18,93.798,1
33864,18-24,other,single,unknown,yes,no,380,999,1,failure,05/11/18,92.649,1
12991,41-60,blue-collar,married,secondary,no,no,235,999,0,nonexistent,04/05/18,92.893,0
7956,25-40,technician,single,masters,yes,yes,43,999,1,failure,02/05/18,92.893,0
38722,25-40,pink-collar,married,senior_secondary,yes,no,412,5,1,success,05/04/18,93.075,1
26963,25-40,white-collar,married,bachelors,no,yes,35,999,0,nonexistent,06/08/18,93.444,0
22445,25-40,self-employed,married,bachelors,yes,no,85,999,0,nonexistent,05/07/18,93.918,0
30577,41-60,blue-collar,married,masters,yes,no,127,999,0,nonexistent,02/08/18,93.444,0
16409,25-40,blue-collar,married,secondary,no,no,203,999,0,nonexistent,06/06/18,94.465,0
8340,18-24,other,single,unknown,yes,no,510,999,0,nonexistent,02/05/18,93.876,1
40971,25-40,technician,married,bachelors,no,no,244,3,1,success,06/09/18,94.199,1
32327,25-40,white-collar,married,bachelors,no,no,880,999,0,nonexistent,03/08/18,92.201,1
24892,25-40,blue-collar,married,secondary,no,yes,51,999,0,nonexistent,02/07/18,93.918,0
36160,25-40,white-collar,married,unknown,yes,no,165,999,1,failure,01/11/18,93.2,0
16411,41-60,blue-collar,married,secondary,no,no,222,999,0,nonexistent,06/06/18,94.465,0
4650,41-60,blue-collar,married,secondary,yes,no,1101,999,0,nonexistent,01/05/18,92.893,0
26005,41-60,white-collar,divorced,senior_secondary,no,yes,630,999,0,nonexistent,02/07/18,93.918,1
24932,25-40,white-collar,married,senior_secondary,yes,no,599,999,0,nonexistent,02/07/18,93.918,1
39139,41-60,white-collar,married,bachelors,yes,no,345,999,0,nonexistent,06/04/18,93.075,0
29306,25-40,white-collar,married,bachelors,yes,no,240,999,0,nonexistent,01/08/18,93.444,0
18797,41-60,other,married,secondary,yes,yes,37,999,0,nonexistent,01/06/18,94.465,0
1483,41-60,white-collar,divorced,senior_secondary,yes,no,72,999,0,nonexistent,07/05/18,92.893,0
40703,25-40,self-employed,single,bachelors,yes,yes,179,999,1,failure,04/09/18,94.199,0
24339,25-40,pink-collar,single,senior_secondary,no,no,588,999,0,nonexistent,06/07/18,93.918,1
4939,25-40,other,single,senior_secondary,yes,no,41,999,0,nonexistent,01/05/18,92.893,0
37744,60+,other,divorced,secondary,no,no,203,999,0,nonexistent,07/03/18,92.843,1
24816,25-40,technician,married,secondary,no,no,62,999,0,nonexistent,02/07/18,93.918,0
11998,25-40,white-collar,single,bachelors,no,no,588,999,0,nonexistent,04/05/18,93.994,1
14578,41-60,white-collar,married,secondary,yes,no,124,999,0,nonexistent,04/06/18,94.465,0
40633,41-60,technician,married,masters,yes,yes,77,999,0,nonexistent,04/09/18,92.379,0
24440,25-40,pink-collar,single,senior_secondary,yes,no,862,999,0,nonexistent,06/07/18,93.918,1
